9.7975, 1.3356232613195665e-48
10.4375, 1.2640934114059399e-48
10.4375, 1.2111182279509853e-48
11.184166666666663, 1.1462562960111344e-48
11.824166666666663, 1.0651448181676469e-48
12.357500000000002, 9.897729570755342e-49
12.677500000000002, 9.08553130815816e-49
12.997500000000002, 9.310536085665054e-49
13.317500000000003, 8.442620229752337e-49
13.637500000000003, 8.65170320156103e-49
13.957500000000003, 7.845202875457704e-49
14.277500000000003, 8.039490701630708e-49
14.597500000000004, 7.290060014803641e-49
14.917500000000004, 7.470599630595832e-49
15.557499999999997, 6.941964474110067e-49
15.557499999999997, 6.610490265093419e-49
16.304166666666667, 6.21831579829604e-49
16.944166666666668, 5.7782948484853546e-49
17.58416666666667, 5.369410695606855e-49
18.1175, 4.989460035196202e-49
18.4375, 4.58002969635788e-49
18.7575, 4.693454935658815e-49
19.0775, 4.255937276075079e-49
19.3975, 4.361336309704154e-49
20.0375, 4.052719087985417e-49
20.0375, 3.859204433874651e-49
20.78416666666667, 3.6302529672778716e-49
21.317500000000003, 3.3733687223264667e-49
21.957500000000003, 3.173239983467997e-49
21.957500000000003, 3.021719874504187e-49
22.597500000000004, 2.842453082924096e-49
23.237500000000004, 2.6738214871590017e-49
23.237500000000004, 2.5461482808478493e-49
23.984166666666674, 2.3950952871385456e-49
24.5175, 2.2256133667409696e-49
25.1575, 2.093576452624672e-49
25.1575, 1.9936095626704268e-49
25.7975, 1.8753365245311924e-49
26.1175, 1.7214481952814537e-49
26.4375, 1.7640801619801048e-49
27.0775, 1.639250183317815e-49
27.0775, 1.5609770720217037e-49
27.7175, 1.468370423141873e-49
28.3575, 1.3812577636168281e-49
28.3575, 1.315303619606053e-49
28.997500000000002, 1.2372718133390517e-49
29.317500000000003, 1.1357424666367903e-49
29.637500000000003, 1.163869328164556e-49
30.277500000000003, 1.094821524614344e-49
30.917500000000004, 1.048940128039093e-49
31.664166666666674, 1.0008922959062528e-49
32.5175, 9.927637105567498e-50
32.8375, 9.511593170683982e-50
33.58416666666667, 9.075904402789062e-50
34.7575, 8.67784567320924e-50
34.7575, 8.365181816653196e-50
